pessoa_id,nome,cpf,genero,data_nascimento,email,telefone,cidade,uf,cep,opt_in
PES-05585,Gustavo Mendes,34313635394,M,1973-08-01,gustavo.mendes48@hotmail.com,11971329970,São Paulo,SP,03086938,True
PES-05586,Ana Assunção,03854658400,F,1940-02-18,ana.assuncao560@gmail.com,11995225319,São Paulo,SP,05527507,True
PES-05587,César Rodrigues,41461705916,M,1966-12-24,cesar.rodrigues473@yahoo.com.br,11960349471,São Paulo,SP,09433268,True
PES-05588,Camila Souza Lima,84360845430,F,1990-08-02,camila_lim812@uol.com.br,11977582456,São Paulo,SP,07099661,True
PES-05589,Cláudia Alves Melo,38468298115,F,1978-07-12,claudiamelo803@hotmail.com,31998517879,Belo Horizonte,MG,37812013,True
PES-05590,Simone Nunes Assunção,81944240543,F,1989-08-09,simoneassuncao503@hotmail.com,11965497652,Santo André,SP,08993728,False
PES-05591,César Moreira,90967558638,M,1988-03-13,cesar.moreira265@bol.com.br,11973704363,Guarulhos,SP,03987781,True
PES-05592,Márcia Moreira Rodrigues,82253034665,F,1988-03-23,marcia.rodrigues226@yahoo.com.br,16993439610,Ribeirão Preto,SP,19785673,True
PES-05593,Rafael Magalhães,25778890389,M,1981-01-02,rafaelmagalhaes443@uol.com.br,21998349244,Rio de Janeiro,RJ,29926307,False
PES-05594,Leonardo Rocha,89874777206,M,1978-03-20,leonardorocha776@bol.com.br,11997214875,Guarulhos,SP,01066174,False
PES-05595,Vinícius Cardoso,56778927500,M,1973-05-24,vinicius.cardoso640@hotmail.com,31977766536,Belo Horizonte,MG,38868548,False
PES-05596,Thiago Nunes,46036807759,M,1961-07-27,thiago.nunes109@yahoo.com.br,11968128799,São Paulo,SP,02532895,False
PES-05597,João Dias,62762562503,M,1955-11-18,rodrigo.freitas952@gmail.com,11992998770,São Paulo,SP,09053789,True
PES-05598,Sônia Rodrigues Araújo,59135700815,F,1950-07-06,soniaaraujo631@hotmail.com,11971958165,São Paulo,SP,09341273,True
PES-05599,Eduardo Barbosa,29974115132,M,1971-02-26,eduardo.barbosa514@gmail.com,41962047402,Curitiba,PR,86510922,True
PES-05600,Thiago Rocha Rocha,80846529076,M,1994-06-14,thiago.rocha24@hotmail.com,11998649416,Guarulhos,SP,03938764,True
PES-05601,Larissa Araújo,65331369766,F,1950-06-16,larissa_ara158@bol.com.br,81984834784,Recife,PE,59767093,True
PES-05602,Raquel Ferreira Guimarães Melo,93718052938,F,1992-08-25,raquelmelo73@gmail.com,21962604424,Rio de Janeiro,RJ,22738791,False
PES-05603,Camila Rodrigues Magalhães,39453774200,F,1977-02-08,camila_mag140@bol.com.br,31964695165,Belo Horizonte,MG,32571632,True
PES-05604,Lúcia Alves Brandão,99269074072,F,1971-05-21,lucia.brandao292@gmail.com,11995435296,Guarulhos,SP,08141565,True
PES-05605,Hélio Moreira Costa,30399519041,M,1981-06-04,helio_cos994@bol.com.br,11984405502,São Paulo,SP,05409658,True
PES-05606,Priscila Melo,72121910000,F,1991-11-05,priscilamelo627@hotmail.com,32997815438,Juiz de Fora,MG,33006598,False
PES-05607,Fernando Moreira Lima,86972949408,M,1984-10-15,fernando_lim622@yahoo.com.br,11970905333,São Paulo,SP,02694460,True
PES-05608,Lúcia Moreira Santos,39223882052,F,1959-06-03,luciasantos474@yahoo.com.br,11971754571,Guarulhos,SP,08086754,True
PES-05609,Marcelo Rodrigues,31916687300,M,1945-11-26,marcelorodrigues740@outlook.com,11972211075,São Paulo,SP,02847015,False
PES-05610,Larissa Melo Brandão,57324019110,F,1958-08-15,larissa_bra578@outlook.com,32992657181,Juiz de Fora,MG,36353329,False
PES-05611,Otávio Silva Cardoso,75783600784,M,1983-05-19,otavio.cardoso466@bol.com.br,11965963637,São Paulo,SP,03350822,False
PES-05612,Lucas Conceição Dias,52524064212,M,1991-04-12,lucas.dias686@uol.com.br,62975999613,Goiânia,GO,74787945,True
PES-05613,Cláudia Ferreira Martins Conceição,91929591136,F,1983-02-19,claudiaconceicao534@outlook.com,71973436325,Salvador,BA,49588115,True
PES-05614,Daniel Conceição Gomes,35407563452,M,1997-04-01,daniel_gom624@bol.com.br,61998304369,Brasília,DF,77282556,False
PES-05615,Camila Costa Ferreira,08418585005,F,1975-12-25,camila_fer838@yahoo.com.br,11960681471,São Paulo,SP,08446841,True
PES-05616,Gustavo Gomes,53160026957,M,1988-01-26,gustavogomes549@uol.com.br,11966096313,São Paulo,SP,09159578,True
PES-05617,Camila Pereira Cardoso,42962247270,F,1995-06-12,camilacardoso406@bol.com.br,62966217690,Goiânia,GO,75394011,False
PES-05618,Wagner Pereira Marques,40565673106,M,1976-05-31,wagner_mar307@gmail.com,16986285589,Ribeirão Preto,SP,12967685,False
PES-05619,Tânia Dias Alves Martins,34071388498,F,1958-02-23,taniamartins786@gmail.com,11974255852,São Paulo,SP,08093273,True
PES-05620,João Rocha,29095410455,M,1956-03-26,joaorocha387@gmail.com,62967135328,Goiânia,GO,73524368,True
PES-05621,Raquel Cardoso Ribeiro Oliveira,40050347055,F,1982-08-01,raquel_oli922@yahoo.com.br,11960646484,São Paulo,SP,02415469,True
PES-05622,Sônia Silva,30099668653,F,1996-04-21,soniasilva541@gmail.com,21990965649,Rio de Janeiro,RJ,27328443,True
PES-05623,Patrícia Mendes Marques,62147961035,F,1981-06-10,patriciamarques953@outlook.com,32994613795,Juiz de Fora,MG,31233479,True
PES-05624,Letícia Peixoto Marques Peixoto,40201619091,F,1969-10-25,leticiapeixoto357@gmail.com,31981802478,Belo Horizonte,MG,37520015,False
PES-05625,Luíza Silva Gomes,46236616280,F,1984-11-06,luiza_gom820@yahoo.com.br,11983173670,São Paulo,SP,02289390,False
PES-05626,Joana Ferreira,33029951723,F,1933-12-31,joanaferreira79@yahoo.com.br,31992655606,Belo Horizonte,MG,33148335,False
PES-05627,Sérgio Guimarães Gomes,84661083946,M,1963-11-10,sergio.gomes466@outlook.com,11963931427,Guarulhos,SP,06450565,True
PES-05628,Letícia Gomes Conceição,87221569339,F,1968-10-06,leticia_con803@yahoo.com.br,81985337452,Recife,PE,53692611,True
PES-05629,Camila Silva,17784562608,F,1999-04-17,camila.silva671@gmail.com,21989467107,Niterói,RJ,21383664,True
PES-05630,Camila Cardoso Rocha,30795578911,F,1963-02-26,camilarocha80@bol.com.br,21997041404,Niterói,RJ,27182767,True
PES-05631,Patrícia Freitas Carvalho,20630525811,F,1986-04-19,patricia.carvalho11@hotmail.com,61988485700,Brasília,DF,75400341,True
PES-05632,Patrícia Lima,96839154262,F,1953-09-04,patricialima190@bol.com.br,81984539265,Recife,PE,52149885,False
PES-05633,Fernando Andrade Pereira,17018918596,M,1985-12-27,fernandopereira717@bol.com.br,71987939712,Salvador,BA,41273394,False
PES-05634,Beatriz Santos Machado,86730490918,F,2000-11-12,beatriz_mac140@bol.com.br,81991223130,Recife,PE,53137229,True
PES-05635,Débora Nunes Pereira,16207066103,F,1974-04-16,debora_per850@bol.com.br,11961415798,São Paulo,SP,09392120,False
PES-05636,Lúcia Brandão Costa Gomes,73668527326,F,1974-10-05,lucia.gomes923@hotmail.com,21966174946,Rio de Janeiro,RJ,28345086,True
PES-05637,Eduardo Carvalho,77149656900,M,1978-01-20,eduardo.carvalho963@yahoo.com.br,11987394327,São Paulo,SP,03065944,True
PES-05638,Márcia Andrade,76618392020,F,1994-02-07,marcia_and144@bol.com.br,11979646249,São Paulo,SP,09416024,True
PES-05639,Otávio Freitas,14625854776,M,1933-12-31,otavio.freitas150@uol.com.br,41971513604,Curitiba,PR,89533851,True
PES-05640,Renata Costa,32299083251,F,1992-12-21,renata.costa728@bol.com.br,19981847081,Campinas,SP,14623639,True
PES-05641,Lucas Magalhães Andrade,63044075564,M,1973-08-14,lucas.andrade445@hotmail.com,11982571544,São Paulo,SP,02786027,True
PES-05642,César Freitas Lima,60635335247,M,1989-05-02,cesar.lima448@hotmail.com,61975464165,Brasília,DF,77036272,False
PES-05643,Larissa Lima Costa,21021600091,F,1965-12-16,larissacosta373@bol.com.br,31992342492,Belo Horizonte,MG,35137694,True
PES-05644,Mateus Costa,43099253324,M,1961-05-20,mateus.costa771@hotmail.com,48966919207,Florianópolis,SC,85704001,False
PES-05645,Patrícia Nunes Freitas Barbosa,26794638207,F,1958-09-21,patriciabarbosa232@yahoo.com.br,19967516789,Campinas,SP,16102543,True
PES-05646,Débora Lima,09839551825,F,1986-01-03,gustavo.assuncao907@bol.com.br,11983481442,São Paulo,SP,05497141,False
PES-05647,Vitória Freitas,10336817339,F,1989-01-15,vitoria.freitas609@gmail.com,11986003873,São Paulo,SP,02991479,True
PES-05648,Isabela Marques,22443177653,F,1998-03-02,isabelamarques576@outlook.com,61962431063,Brasília,DF,78683316,True
PES-05649,Camila Santos Pereira Costa,17531484307,F,1979-07-11,camila_cos494@gmail.com,62990504586,Goiânia,GO,76703139,True
PES-05650,Cecília Lima,27607086595,F,1971-01-30,cecilia.lima835@hotmail.com,11988662316,São Paulo,SP,06943285,False
PES-05651,Hélio Andrade Magalhães Marques,21979461708,M,1997-02-15,helio.marques307@yahoo.com.br,11996033346,São Paulo,SP,01861556,False
PES-05652,André Rodrigues Nunes Nunes,23415869377,M,1938-02-03,andre_nun953@hotmail.com,11993972256,São Paulo,SP,08166329,True
PES-05653,André Alves Marques,21833748700,M,2001-06-20,andremarques138@gmail.com,11973468157,São Paulo,SP,02597051,True
PES-05654,Priscila Ribeiro Gomes,12809270708,F,2003-06-28,priscilagomes645@gmail.com,51961384868,Porto Alegre,RS,92001743,False
PES-05655,Cecília Lima,46835595876,F,1965-06-28,cecilia_lim479@outlook.com,11968447865,São Paulo,SP,07663281,True
PES-05656,Débora Rodrigues Oliveira,31547611103,F,1980-05-29,debora_oli349@outlook.com,11986347855,São Paulo,SP,07436228,True
PES-05657,Helena Lima Silva,93319190695,F,1991-09-22,helenasilva394@yahoo.com.br,21982251839,Rio de Janeiro,RJ,21224369,False
PES-05658,Renata Martins,64838196334,F,1990-03-03,renatamartins883@outlook.com,71962107231,Salvador,BA,41718766,False
PES-05659,Rodrigo Oliveira,31523259400,M,1985-08-10,rodrigo_oli486@yahoo.com.br,21975942928,Rio de Janeiro,RJ,26353077,True
PES-05660,Fábio Alves,27541745324,M,1988-01-28,fabio_alv180@outlook.com,61976836139,Brasília,DF,78892844,False
PES-05661,Fernando Cardoso Rodrigues,33840890497,M,1970-05-29,fernandorodrigues785@outlook.com,21986029837,Rio de Janeiro,RJ,22607374,False
PES-05662,Júlia Rodrigues Andrade Ribeiro,69840838504,F,1998-01-18,julia_rib577@bol.com.br,51970175283,Porto Alegre,RS,98812098,False
PES-05663,Mariana Marques Conceição Ferreira,94561744410,F,1950-09-27,marianaferreira952@uol.com.br,21971059289,Rio de Janeiro,RJ,26919597,True
PES-05664,Aline Brandão,30828856915,F,1962-05-27,aline.brandao241@uol.com.br,31984996733,Belo Horizonte,MG,33241671,True
PES-05665,Mariana Carvalho,87800227316,F,1990-03-21,mariana_car173@yahoo.com.br,11985579855,São Paulo,SP,04420205,False
PES-05666,Aline Peixoto Andrade,32122415860,F,1969-12-03,aline.andrade21@gmail.com,11976345060,São Paulo,SP,08485138,False
PES-05667,Débora Gomes Assunção,67788139971,F,1998-04-25,debora_ass915@hotmail.com,11975469404,São Paulo,SP,05364121,False
PES-05668,André Andrade Cardoso,73865709613,M,1963-12-09,andrecardoso539@hotmail.com,11983272027,São Paulo,SP,07154682,False
PES-05669,Aline Santos Mendes,31637138407,F,1976-03-18,aline.mendes425@uol.com.br,31995609714,Belo Horizonte,MG,31377474,False
PES-05670,Leonardo Martins Peixoto Gomes,47161027934,M,1972-12-02,leonardo.gomes620@gmail.com,62966718445,Goiânia,GO,77446130,True
PES-05671,Henrique Oliveira,00485033631,M,1994-02-07,henrique_oli576@outlook.com,31981409375,Belo Horizonte,MG,36448870,True
PES-05672,Joana Dias Gomes Conceição,00436040131,F,1974-08-08,joanaconceicao593@gmail.com,48972877802,Florianópolis,SC,88148024,False
PES-05673,Aline Mendes Nascimento Brandão,23199763707,F,1968-06-15,aline_bra946@bol.com.br,41996287472,Curitiba,PR,86155428,True
PES-05674,Luíza Martins Santos,50266125557,F,1984-11-03,luiza_san82@gmail.com,51968245933,Porto Alegre,RS,91783777,True
PES-05675,Tânia Guimarães Nunes,35746493988,F,1977-01-05,tanianunes406@bol.com.br,21999927872,Rio de Janeiro,RJ,23305852,True
PES-05676,Daniel Gomes,67271573755,M,1990-10-10,daniel_gom527@gmail.com,11986637679,São Paulo,SP,08547808,True
PES-05677,Paulo Magalhães Carvalho,48670083116,M,1965-11-08,paulo_car675@outlook.com,31999585695,Belo Horizonte,MG,34433001,False
PES-05678,Patrícia Nunes Barbosa,90724176748,F,1974-06-02,patricia_bar377@gmail.com,61980952661,Brasília,DF,74556820,True
PES-05679,Márcia Lima Gomes,79878659828,F,1983-05-03,marciagomes368@outlook.com,11971569425,São Paulo,SP,05943568,True
PES-05680,Márcia Peixoto Pereira,09836110259,F,1966-07-20,marciapereira336@uol.com.br,21983069265,Rio de Janeiro,RJ,28365097,False
PES-05681,Sônia Cardoso,34280616914,F,1978-11-08,soniacardoso935@uol.com.br,11992634037,São Paulo,SP,06741465,True
PES-05682,Paulo Nascimento Oliveira Rocha,29936732707,M,1997-08-01,paulorocha86@uol.com.br,21980431600,Niterói,RJ,23681703,True
PES-05683,Beatriz Brandão Barbosa,49069232910,F,1953-11-27,beatrizbarbosa33@hotmail.com,21972828822,Rio de Janeiro,RJ,29627528,True
PES-05684,Cecília Mendes Alves,00841425299,F,1985-06-20,cecilia_alv19@yahoo.com.br,62992524416,Goiânia,GO,72736481,True
PES-05685,Hélio Andrade Souza Barbosa,36492866614,M,1963-12-18,heliobarbosa381@uol.com.br,11981907253,Guarulhos,SP,04201757,True
PES-05686,Sônia Marques Machado,34857080206,F,1989-09-06,sonia.machado84@hotmail.com,11981106293,São Paulo,SP,07327047,True
PES-05687,Gabriela Costa Magalhães,96659620435,F,1969-05-31,gabrielamagalhaes371@yahoo.com.br,11961987504,São Paulo,SP,06698970,False
PES-05688,Sérgio Nunes Carvalho,38539859041,M,2004-02-15,sergio.carvalho982@bol.com.br,48981689571,Florianópolis,SC,89046369,True
PES-05689,César Rocha Magalhães,48205760209,M,1969-11-15,cesar.magalhaes964@uol.com.br,11997764424,São Paulo,SP,09064107,False
PES-05690,Joana Magalhães Moreira,56766070099,F,1992-06-26,joana.moreira206@yahoo.com.br,19998116540,Campinas,SP,17046981,False
PES-05691,Fernanda Dias Martins,89949607167,F,1993-12-12,fernandamartins512@hotmail.com,48997987821,Florianópolis,SC,89338573,False
PES-05692,Cláudia Rocha Melo,28845686205,F,1999-09-30,claudia.melo802@outlook.com,11983159591,São Paulo,SP,05268615,True
PES-05693,Priscila Melo,95507627690,F,1984-09-24,priscilamelo274@bol.com.br,71981745441,Salvador,BA,45642047,False
PES-05694,Priscila Assunção Pereira,51934649988,F,1976-12-02,priscila.pereira511@yahoo.com.br,51962077009,Porto Alegre,RS,93534467,False
PES-05695,Otávio Santos,60815621825,M,1995-02-12,otaviosantos95@gmail.com,21999185539,Rio de Janeiro,RJ,29932821,True
PES-05696,Aline Pereira Ribeiro Mendes,15347957662,F,1980-07-14,aline.mendes772@bol.com.br,11977904933,Guarulhos,SP,07937567,False
PES-05697,Fernando Carvalho Araújo,91512947881,M,1979-10-12,fernando_ara911@outlook.com,81983947764,Recife,PE,59708115,True
PES-05698,José Melo Dias,27423435716,M,1979-02-08,jose.dias780@yahoo.com.br,21979437915,Rio de Janeiro,RJ,27171798,False
PES-05699,Lúcia Souza Assunção,22589261900,F,1968-07-20,lucia.assuncao946@uol.com.br,11997656723,São Paulo,SP,07692905,False
PES-05700,Paulo Alves Dias,89367314167,M,1974-10-05,paulo.dias64@outlook.com,11993581894,São Paulo,SP,06965089,False
PES-05701,Larissa Ferreira Carvalho,95174820008,F,1999-10-25,larissa_car133@outlook.com,11962934550,São Paulo,SP,02877964,True
PES-05702,Mateus Araújo Costa,97956641233,M,1988-10-30,mateus_cos46@outlook.com,11965761771,São Paulo,SP,04760965,False
PES-05703,Otávio Gomes Costa,30351108912,M,1978-02-06,otaviocosta574@yahoo.com.br,11996643596,São Paulo,SP,02501853,True
PES-05704,Sônia Mendes,23924758735,F,2000-06-28,sonia_men135@hotmail.com,11999538506,São Paulo,SP,06538368,True
PES-05705,Mariana Santos,48833436691,F,1962-09-02,marianasantos961@yahoo.com.br,11980856132,Santo André,SP,08706438,False
PES-05706,João Peixoto Ferreira Guimarães,09535284800,M,1994-03-31,joao.guimaraes292@yahoo.com.br,48970567552,Florianópolis,SC,87973299,True
PES-05707,Fernanda Alves Santos,66068800415,F,1989-04-04,fernanda_san83@hotmail.com,21978982692,Niterói,RJ,24217979,True
PES-05708,Priscila Silva Rocha,01623797225,F,1984-11-01,priscilarocha414@outlook.com,11969711220,São Paulo,SP,03135913,False
PES-05709,Fernando Gomes,03100461223,M,2003-08-14,fernando_gom869@uol.com.br,21961151536,Rio de Janeiro,RJ,26519904,False
PES-05710,Lúcia Ferreira Marques,34577711206,F,1939-12-27,luciamarques524@uol.com.br,11994525426,Santo André,SP,08652500,True
PES-05711,João Pereira Rocha,12372655418,M,2000-08-15,joao_roc70@gmail.com,51979017683,Porto Alegre,RS,93008799,True
PES-05712,Ana Brandão,67824634906,F,1955-03-18,ana_bra549@gmail.com,31977401367,Belo Horizonte,MG,37984759,True
PES-05713,Júlia Souza Pereira,67607958576,F,1985-06-19,julia_per544@bol.com.br,16975424401,Ribeirão Preto,SP,13856159,True
PES-05714,Ana Dias Souza,93847442716,F,1962-11-22,anasouza872@outlook.com,41997558218,Curitiba,PR,87363538,True
PES-05715,André Moreira,66796354702,M,1961-04-18,andremoreira101@bol.com.br,31962976098,Belo Horizonte,MG,31335595,True
PES-05716,Lúcia Conceição Alves,77964833251,F,1992-11-15,luciaalves353@bol.com.br,11986856234,São Paulo,SP,07996823,True
PES-05717,Bruno Andrade Mendes,85487654611,M,1999-01-11,brunomendes725@uol.com.br,11973303191,Guarulhos,SP,08660479,False
PES-05718,Natália Alves Carvalho Silva,00961949015,F,1990-11-09,nataliasilva154@hotmail.com,19982671545,Campinas,SP,15693473,False
PES-05719,Vitória Guimarães Souza,37701240063,F,1979-12-20,vitoriasouza71@uol.com.br,41977341841,Curitiba,PR,87027362,False
PES-05720,Simone Peixoto,82273750145,F,1992-09-07,simone_pei701@yahoo.com.br,21994551663,Rio de Janeiro,RJ,23030873,True
PES-05721,Tânia Santos Rodrigues,62274993823,F,1964-05-16,taniarodrigues254@yahoo.com.br,11996553808,São Paulo,SP,03396912,True
PES-05722,Débora Santos Ferreira,21540838625,F,1985-05-13,debora.ferreira811@uol.com.br,21980186249,Rio de Janeiro,RJ,29559495,True
PES-05723,João Silva Andrade,48309119992,M,1976-09-12,joao_and499@hotmail.com,11962801714,São Paulo,SP,02961722,True
PES-05724,João Cardoso Souza Marques,39944613754,M,1984-04-20,joaomarques633@bol.com.br,21967089149,Rio de Janeiro,RJ,29864965,True
PES-05725,Larissa Alves Martins,85975410916,F,1970-07-03,larissamartins915@uol.com.br,21976164196,Rio de Janeiro,RJ,24374122,True
PES-05726,Henrique Oliveira Carvalho,93018530357,M,1949-08-13,henriquecarvalho859@hotmail.com,11976663187,São Paulo,SP,05714365,True
PES-05727,Mariana Assunção Conceição Oliveira,67307691060,F,1997-02-26,mariana_oli358@uol.com.br,21994851271,Rio de Janeiro,RJ,27436396,False
PES-05728,Aline Santos,38260438631,F,1990-05-17,aline.santos279@gmail.com,32971814910,Juiz de Fora,MG,35524905,False
PES-05729,Fernanda Ribeiro Brandão,46375618410,F,1986-08-13,fernandabrandao408@gmail.com,61964713474,Brasília,DF,77526927,False
PES-05730,Simone Andrade,89162716069,F,1988-01-10,simone_and265@gmail.com,61974617023,Brasília,DF,78251885,False
PES-05731,Fernanda Lima,38933581707,F,1985-05-25,fernandalima464@outlook.com,11989747975,São Paulo,SP,01871181,True
PES-05732,Débora Andrade Machado,81236746511,F,2000-08-17,debora_mac773@yahoo.com.br,11983477636,Guarulhos,SP,04054186,True
PES-05733,Rafael Freitas Andrade,47439584589,M,1996-08-12,rafael.andrade845@hotmail.com,21967013620,Rio de Janeiro,RJ,27169880,True
PES-05734,Isabela Santos,72313709850,F,1983-07-24,isabelasantos303@bol.com.br,11977067376,São Paulo,SP,06967443,False
PES-05735,Caio Melo Ferreira,62735572099,M,1971-06-01,caioferreira361@gmail.com,11993371759,Santo André,SP,04087101,True
PES-05736,Fábio Magalhães Martins,78793067658,M,1960-12-15,fabiomartins78@outlook.com,21980895633,Rio de Janeiro,RJ,29996028,True
PES-05737,Márcio Nascimento,92856153097,M,1978-03-25,marcionascimento546@outlook.com,11983681036,Santo André,SP,02751169,True
PES-05738,Gustavo Santos Oliveira,53799698523,M,1979-03-05,gustavo_oli990@uol.com.br,51987702227,Porto Alegre,RS,91092149,True
PES-05739,Larissa Magalhães Machado,94316126318,F,1995-12-02,larissamachado736@yahoo.com.br,11984831461,São Paulo,SP,03495556,False
PES-05740,Márcio Moreira Araújo Lima,15809081444,M,1973-04-03,marcio_lim571@yahoo.com.br,11966049579,São Paulo,SP,03229423,True
PES-05741,Lúcia Machado Ferreira Alves,75507420068,F,1980-03-12,lucia.alves735@yahoo.com.br,21991917035,Rio de Janeiro,RJ,22411691,False
PES-05742,Márcio Cardoso,92925211100,M,1997-04-09,marcio_car222@uol.com.br,11980004570,São Paulo,SP,07235527,True
PES-05743,Mateus Conceição Carvalho,93514255334,M,1953-01-08,mateus.carvalho150@gmail.com,11967811372,São Paulo,SP,01928651,True
PES-05744,Hélio Cardoso,06755686921,M,1988-12-27,helio_car583@hotmail.com,11980252902,São Paulo,SP,04514161,False
PES-05745,Paulo Conceição,08969525173,M,1979-04-10,paulo_con480@uol.com.br,32969811575,Juiz de Fora,MG,36590482,True
PES-05746,Mateus Carvalho Moreira Peixoto,03017144364,M,1984-10-10,mateuspeixoto288@yahoo.com.br,11966632543,São Paulo,SP,02226585,True
PES-05747,Henrique Conceição Mendes,90774759232,M,1997-01-03,henrique.mendes581@yahoo.com.br,19961143787,Campinas,SP,19488643,True
PES-05748,Marcelo Guimarães Rodrigues,25222634124,M,1980-02-20,marcelo.rodrigues51@hotmail.com,48987817273,Florianópolis,SC,84935152,False
PES-05749,Gabriela Ferreira Ribeiro,12552732089,F,1994-03-16,gabriela.ribeiro240@hotmail.com,51994609722,Porto Alegre,RS,91249255,True
PES-05750,Joana Rocha,94708274815,F,1998-03-15,joana.rocha244@yahoo.com.br,11986926483,São Paulo,SP,01687290,True
PES-05751,Joana Barbosa Assunção,66153522491,F,1992-10-15,joanaassuncao233@gmail.com,61984125960,Brasília,DF,74726717,True
PES-05752,Caio Peixoto Dias Assunção,84543540344,M,1994-06-22,caio_ass225@hotmail.com,16969443430,Ribeirão Preto,SP,16900998,False
PES-05753,Letícia Marques,88832455471,F,1992-11-02,leticia_mar260@bol.com.br,21969424434,Niterói,RJ,29050065,False
PES-05754,Henrique Lima Freitas,49121546010,M,1933-12-31,henriquefreitas308@uol.com.br,11999592596,São Paulo,SP,06459121,False
PES-05755,Ana Nascimento Assunção,00786402539,F,1973-11-08,ana.assuncao761@gmail.com,31999841419,Belo Horizonte,MG,35186948,True
PES-05756,Natália Guimarães Silva,97709191606,F,1996-02-11,natalia.silva816@bol.com.br,11968019934,São Paulo,SP,03904441,True
PES-05757,Luís Alves,57226881853,M,1963-09-11,luis_alv169@outlook.com,11982861962,São Paulo,SP,05286660,False
PES-05758,André Melo Guimarães,34550771453,M,1979-03-13,andre.guimaraes282@bol.com.br,31996103874,Belo Horizonte,MG,37029503,False
PES-05759,Sônia Brandão Pereira,00091184541,F,1999-03-02,sonia_per76@yahoo.com.br,11990599394,Santo André,SP,03914579,False
PES-05760,Mateus Guimarães Santos,82094755410,M,1968-08-31,mateus_san468@uol.com.br,11968469494,São Paulo,SP,03783780,True
PES-05761,Mariana Oliveira Marques,06362220129,F,1983-04-08,marianamarques621@hotmail.com,48971363371,Florianópolis,SC,82330624,False
PES-05762,Hélio Assunção Carvalho,10209159863,M,1984-12-12,helio.carvalho698@hotmail.com,11977518822,São Paulo,SP,06848056,False
PES-05763,José Freitas,26286473890,M,1981-10-14,jose.freitas273@gmail.com,11981821587,São Paulo,SP,01975261,True
PES-05764,Joana Moreira Mendes Mendes,92781787213,F,1963-04-23,joanamendes898@yahoo.com.br,61966494546,Brasília,DF,78990847,False
PES-05765,Henrique Gomes,36275896370,M,1993-02-28,henrique_gom10@uol.com.br,11990134197,São Paulo,SP,05404627,False
PES-05766,José Souza Oliveira,99975794610,M,2000-11-14,joseoliveira701@bol.com.br,11968762703,São Paulo,SP,02906239,False
PES-05767,Luís Martins,32874241571,M,1987-12-20,luis_mar491@uol.com.br,51988581596,Porto Alegre,RS,96967072,False
PES-05768,César Andrade,13511962781,M,1992-12-21,cesar.andrade340@gmail.com,19981213185,Campinas,SP,11923987,True
PES-05769,Antônio Marques Costa,80890667390,M,1986-06-05,antonio.costa693@gmail.com,61975874060,Brasília,DF,76481354,False
PES-05770,Rafael Moreira Lima,53127997779,M,1959-08-13,rafael.lima500@uol.com.br,61973175219,Brasília,DF,74056414,True
PES-05771,Otávio Oliveira,30103982981,M,1990-05-06,otavio.oliveira709@hotmail.com,32983523920,Juiz de Fora,MG,38873599,False
PES-05772,Caio Alves Brandão,79654258153,M,1995-01-18,caio.brandao581@yahoo.com.br,21967992314,Rio de Janeiro,RJ,25112924,False
PES-05773,Thiago Araújo Barbosa,30454326629,M,1985-08-08,thiago_bar741@hotmail.com,32987359903,Juiz de Fora,MG,38144119,False
PES-05774,Leonardo Guimarães,13238786296,M,1993-08-06,leonardoguimaraes665@bol.com.br,11992216128,Santo André,SP,01683505,True
PES-05775,Rodrigo Melo Guimarães,04177059641,M,1985-09-04,rodrigo.guimaraes308@uol.com.br,21992114946,Rio de Janeiro,RJ,25373192,True
PES-05776,Gabriela Machado,31620569698,F,1983-04-11,gabriela.machado95@uol.com.br,81964695881,Recife,PE,53593577,False
PES-05777,Hélio Machado,68215140203,M,1977-09-08,helio_mac665@hotmail.com,11970463991,São Paulo,SP,01120133,False
PES-05778,Helena Conceição Barbosa,12944903039,F,1992-11-23,helena.barbosa226@uol.com.br,19994642723,Campinas,SP,18905332,False
PES-05779,Joana Dias Barbosa,57962208619,F,1987-05-12,joanabarbosa482@bol.com.br,11960481769,Guarulhos,SP,09880858,False
PES-05780,Henrique Brandão,56192728186,M,1998-07-30,henrique_bra783@bol.com.br,41994279113,Curitiba,PR,82871388,True
PES-05781,Tânia Magalhães Conceição,97633913428,F,1964-07-19,tania_con513@bol.com.br,71977048960,Salvador,BA,44063417,True
PES-05782,Aline Cardoso Nunes,54815908753,F,1995-09-13,aline_nun842@outlook.com,11989624037,São Paulo,SP,06886613,False
PES-05783,Tânia Moreira Guimarães,22140254562,F,1992-06-06,tania.guimaraes951@bol.com.br,48983797383,Florianópolis,SC,81282247,True
PES-05784,José Dias Machado,44875709641,M,1990-12-05,josemachado740@yahoo.com.br,81996609047,Recife,PE,52379403,False
PES-05785,Fábio Marques Nascimento,51033876038,M,1995-01-21,fabio_nas19@bol.com.br,11983746404,São Paulo,SP,05601144,False
PES-05786,Vitória Souza Cardoso,14852508704,F,1990-11-01,vitoria.cardoso83@hotmail.com,11962183359,Santo André,SP,05487859,False
PES-05787,Patrícia Gomes Conceição Rodrigues,55513274507,F,1957-04-18,patriciarodrigues566@uol.com.br,11978812976,São Paulo,SP,09052154,True
PES-05788,Mariana Guimarães Mendes,29439194200,F,1959-10-18,mariana_men535@yahoo.com.br,21990905291,Rio de Janeiro,RJ,26396881,False
